imu_1,imu_2,imu_3,imu_4,imu_5,imu_6,imu_7,imu_8,imu_9,imu_10,imu_11,flex_start,flex_end,flex_x_interpolated
644618,3.745,6.814,-8.135,-0.373,-1.864,-2.199,-57.0,60.6,-22.95,26.7,247,0.199,239.50904776030848
644672,2.251,4.398,-5.928,-1.426,-1.309,-1.338,-53.4,70.95,-37.35,26.3,1359,1.095,239.0851379412636
644726,0.752,7.082,-6.661,0.292,-2.211,-2.733,-53.4,70.95,-37.35,26.5,2025,1.632,238.66122812221874
644780,0.864,5.823,-5.394,-1.158,-1.308,-1.47,-53.4,70.95,-37.35,26.8,2447,1.972,238.2373183031741
644834,-1.769,6.958,-5.478,-0.386,-1.464,-2.118,-53.4,70.95,-37.35,26.8,2819,2.272,237.81340848412924
644888,-3.515,3.266,-4.982,-0.374,-1.43,-1.853,-12.15,99.75,-54.45,26.5,2712,2.185,237.38949866508437
644942,-4.374,7.298,-4.082,-1.038,-0.639,-1.144,-12.15,99.75,-54.45,26.7,2544,2.05,236.96558884603974
644996,-5.562,3.405,-4.482,0.057,-1.121,-1.745,-12.15,99.75,-54.45,26.8,2567,2.069,236.54167902699487
645050,-4.731,7.061,-3.97,-0.943,-0.636,-1.144,22.8,101.4,-44.4,26.8,2575,2.075,236.11776920795
645104,-6.476,4.398,-3.871,-0.554,-0.696,-1.313,22.8,101.4,-44.4,26.7,2171,1.75,235.69385938890537
645158,-4.642,5.765,-3.156,-1.124,-0.641,-0.83,36.6,98.7,-35.25,26.5,1578,1.272,235.2699495698605
645212,-11.937,0.156,1.434,-1.726,0.006,0.061,36.6,98.7,-35.25,26.5,3168,2.553,234.84603975081563
645266,-12.965,-2.033,0.907,1.124,0.206,0.545,40.2,99.0,-24.45,26.6,2763,2.227,234.422129931771
645320,-5.492,4.159,-0.124,1.009,0.911,1.419,40.2,99.0,-24.45,26.6,1275,1.027,233.99822011272613
645374,-5.272,3.534,-5.186,1.149,1.604,2.137,31.2,100.8,-32.85,26.8,871,0.702,233.57431029368126
645428,-2.136,6.725,-4.616,0.453,1.955,2.835,31.2,100.8,-32.85,26.5,184,0.148,233.15040047463663
645482,-4.192,3.778,-5.595,1.9,0.938,1.357,31.2,100.8,-32.85,27.0,290,0.234,232.72649065559176
645536,-1.92,7.36,-6.218,-0.103,2.15,2.755,-16.35,99.0,-51.15,26.7,174,0.14,232.3025808365469
645590,-3.196,6.766,-6.675,1.057,1.158,1.642,-16.35,99.0,-51.15,26.8,117,0.094,231.87867101750226
645644,1.161,6.031,-7.513,0.813,2.56,2.236,-43.2,85.8,-43.05,26.6,153,0.123,231.4547611984574
645698,4.094,5.21,-3.946,-1.319,2.038,3.096,-43.2,85.8,-43.05,26.3,151,0.122,231.03085137941252
645752,5.607,9.481,-6.601,1.721,2.356,1.216,-57.15,66.6,-24.3,26.7,135,0.109,230.60694156036766
645806,8.246,1.346,-5.418,0.16,2.023,2.419,-57.15,66.6,-24.3,26.8,224,0.181,230.18303174132302
645860,7.077,7.968,-5.988,1.46,1.805,1.543,-57.75,58.65,-13.5,26.5,103,0.083,229.75912192227815
645914,11.181,3.51,-8.363,0.64,1.499,0.697,-57.75,58.65,-13.5,26.4,233,0.188,229.3352121032333
645968,6.325,1.908,-5.887,-0.815,2.032,2.296,-57.75,58.65,-13.5,26.7,115,0.093,228.91130228418865
646022,8.739,5.131,-5.392,0.954,1.355,1.163,-57.75,58.65,-13.5,26.7,231,0.186,228.48739246514378
646076,7.994,1.032,-4.918,0.755,1.051,1.351,-65.55,39.3,6.9,26.5,208,0.168,228.06348264609892
646130,9.749,3.01,-5.195,-0.023,1.463,1.716,-66.0,28.35,15.45,26.5,166,0.134,227.63957282705428
646184,9.426,-0.055,-4.915,1.339,0.324,0.786,-66.0,28.35,15.45,26.4,278,0.224,227.21566300800941
646238,10.005,1.858,-4.52,-0.088,0.828,1.292,-64.2,22.95,21.0,26.7,259,0.209,226.79175318896455
646292,10.506,-0.441,-2.713,-0.414,1.073,0.852,-64.2,22.95,21.0,26.6,229,0.185,226.3678433699199
646346,10.534,1.815,-5.382,1.418,0.028,0.205,-60.9,16.35,27.6,26.7,218,0.176,225.94393355087504
646400,14.083,5.461,-9.194,-0.144,-0.916,-1.143,-60.9,16.35,27.6,26.7,204,0.164,225.52002373183018
646454,9.345,2.777,-6.869,-1.9,-1.033,-0.717,-64.35,23.85,24.45,26.7,185,0.149,225.09611391278554
646508,9.443,1.697,-5.636,-0.018,-1.906,-1.778,-64.35,23.85,24.45,26.7,154,0.124,224.67220409374067
646562,10.937,3.725,-7.484,0.218,-2.783,-2.427,-67.5,33.0,8.85,26.5,205,0.165,224.2482942746958
646616,7.252,2.061,-6.062,-1.596,-1.791,-1.162,-67.5,33.0,8.85,26.5,200,0.161,223.82438445565117
646670,8.784,4.307,-5.954,0.368,-2.845,-2.658,-67.5,33.0,8.85,26.9,147,0.118,223.4004746366063
646724,5.619,5.897,-7.068,-1.069,-1.838,-1.247,-54.75,62.25,-24.0,26.7,515,0.415,222.97656481756144
646778,4.367,3.359,-6.44,0.078,-2.129,-2.279,-54.75,62.25,-24.0,26.5,1651,1.33,222.55265499851657
646832,3.771,6.74,-6.646,-1.52,-1.522,-1.216,-51.0,71.4,-36.9,26.6,595,0.479,222.12874517947193
646886,1.051,3.804,-6.541,0.652,-2.152,-2.293,-51.0,71.4,-36.9,26.7,147,0.118,221.70483536042707
646940,2.823,6.792,-7.044,-1.482,-1.132,-0.932,-36.75,87.0,-53.25,26.7,1551,1.25,221.2809255413822
646994,-1.456,4.149,-5.827,0.067,-1.713,-1.935,-36.75,87.0,-53.25,26.8,1925,1.551,220.85701572233756
647048,-1.298,6.045,-6.347,-0.826,-1.292,-1.275,-13.95,97.95,-55.65,26.4,2063,1.662,220.4331059032927
647102,-4.058,5.535,-6.285,-0.795,-1.179,-1.432,-13.95,97.95,-55.65,26.8,2275,1.833,220.00919608424783
647156,-2.82,4.985,-4.513,-1.194,-1.13,-1.463,-13.95,97.95,-55.65,26.7,2269,1.828,219.5852862652032
647210,-5.693,4.511,-2.763,-0.575,-1.105,-1.362,-13.95,97.95,-55.65,26.6,1981,1.596,219.16137644615833
647264,-4.784,7.159,-4.046,0.236,-1.344,-1.821,20.1,102.75,-40.95,26.8,2187,1.762,218.73746662711346
647318,-8.119,2.693,-2.205,-1.029,-0.441,-0.646,33.45,100.05,-36.45,26.8,2277,1.835,218.31355680806882
647372,-7.444,3.768,-3.218,0.221,-0.905,-1.488,33.45,100.05,-36.45,26.7,3269,2.634,217.88964698902396
647426,-9.699,1.918,-1.757,-1.108,-0.292,-0.278,42.15,96.0,-31.2,26.8,3511,2.829,217.4657371699791
647480,-10.681,3.158,-0.572,-0.63,0.153,0.237,42.15,96.0,-31.2,26.8,3693,2.976,217.04182735093445
647534,-9.433,1.135,0.273,0.272,0.686,0.535,41.7,96.6,-25.5,26.6,3496,2.817,216.6179175318896
647588,-10.712,0.812,-0.002,-0.132,1.441,2.337,41.7,96.6,-25.5,26.5,2901,2.338,216.19400771284472
647642,-3.56,3.417,-4.106,2.483,0.756,1.102,30.9,101.7,-29.55,26.6,269,0.217,215.77009789380008
647696,-3.998,6.237,-4.355,-0.199,2.069,2.945,30.9,101.7,-29.55,26.8,61,0.049,215.34618807475522
647750,-1.161,6.483,-6.177,2.291,1.1,1.006,7.8,102.75,-43.5,26.7,91,0.073,214.92227825571035
647804,-0.448,8.236,-7.082,0.134,1.852,1.657,7.8,102.75,-43.5,26.6,187,0.151,214.49836843666571
647858,-5.171,3.965,-5.363,0.835,1.491,2.193,7.8,102.75,-43.5,26.6,73,0.059,214.07445861762085
647912,1.166,10.934,-7.128,0.288,2.045,1.273,-30.6,91.35,-43.5,26.8,99,0.08,213.65054879857598
647966,-3.67,-0.522,-6.943,0.151,1.515,2.442,-30.6,91.35,-52.8,26.7,67,0.054,213.22663897953112
648020,6.218,12.345,-9.349,-0.344,2.099,1.575,-46.5,75.3,-40.95,26.3,161,0.13,212.80272916048648
648074,-2.765,-1.269,-7.07,1.302,0.605,0.741,-46.5,75.3,-40.95,26.6,204,0.164,212.3788193414416
648128,9.328,14.53,-9.613,-2.123,2.707,2.937,-49.65,66.6,-28.95,26.8,225,0.181,211.95490952239675
648182,2.902,-2.84,-5.171,1.87,0.383,0.875,-49.65,66.6,-28.95,26.8,198,0.16,211.5309997033521
648236,9.582,11.923,-8.966,-2.447,2.794,3.341,-54.15,59.7,-22.05,26.8,572,0.461,211.10708988430724
648290,4.367,-3.634,-2.816,2.042,0.267,0.492,-54.15,59.7,-22.05,26.8,225,0.181,210.68318006526238
648344,9.989,9.888,-8.399,0.059,1.75,1.373,-54.15,59.7,-22.05,26.8,168,0.135,210.25927024621774
648398,6.424,-0.903,-4.235,0.662,0.946,0.989,-54.15,59.7,-22.05,26.8,215,0.173,209.83536042717287
648452,8.526,2.744,-6.043,0.948,1.122,1.62,-66.6,38.25,0.3,26.8,277,0.223,209.411450608128
648506,10.578,2.641,-6.879,0.266,0.864,0.787,-66.6,38.25,0.3,26.5,179,0.144,208.98754078908337
648560,8.487,-0.045,-3.836,-0.246,0.875,0.915,-69.6,33.9,7.65,26.3,143,0.115,208.5636309700385
648614,8.526,-1.204,-4.197,0.914,0.658,0.982,-67.8,23.85,16.35,26.7,169,0.136,208.13972115099364
648668,10.774,1.219,-5.289,0.274,0.976,0.941,-67.8,23.85,16.35,26.6,157,0.127,207.715811331949
648722,10.013,-1.341,-3.56,0.554,0.726,0.59,-64.2,17.1,22.8,26.8,141,0.114,207.29190151290413
648776,11.835,1.891,-7.951,0.839,-0.088,-0.258,-64.2,17.1,22.8,26.6,181,0.146,206.86799169385927
648830,11.451,1.319,-8.171,-0.558,-0.689,-0.497,-64.2,17.1,22.8,26.7,125,0.101,206.44408187481463
648884,11.023,2.777,-7.108,-1.083,-1.332,-1.022,-64.2,17.1,22.8,26.7,151,0.122,206.02017205576976
648938,10.314,1.535,-6.067,-0.763,-1.998,-1.944,-67.05,26.55,13.5,26.8,164,0.132,205.5962622367249
648992,10.762,1.664,-8.025,0.114,-2.734,-2.515,-67.05,26.55,13.5,26.5,155,0.125,205.17235241768003
649046,8.902,2.035,-6.278,-2.026,-2.081,-1.169,-66.6,43.65,-5.1,26.7,137,0.11,204.7484425986354
649100,8.717,4.942,-8.08,0.157,-2.934,-2.979,-66.6,43.65,-5.1,26.6,167,0.135,204.32453277959053
649154,4.681,0.596,-6.029,-2.172,-1.591,-1.095,-58.05,57.6,-22.95,26.8,637,0.513,203.90062296054566
649208,4.381,6.941,-6.239,0.315,-2.071,-2.387,-51.75,64.95,-28.5,26.6,1521,1.226,203.47671314150102
649262,4.029,3.141,-5.119,-0.918,-1.264,-0.754,-51.75,64.95,-28.5,26.7,176,0.142,203.05280332245616
649316,1.82,7.108,-7.453,0.192,-1.639,-1.625,-51.75,64.95,-28.5,26.7,276,0.222,202.6288935034113
649370,-0.96,6.574,-7.08,-1.511,-1.55,-1.973,-51.75,64.95,-28.5,26.8,1337,1.077,202.20498368436665
649424,-1.97,6.024,-6.517,-0.398,-1.949,-2.204,-24.75,96.0,-50.25,26.9,2004,1.615,201.7810738653218
649478,-1.901,5.176,-4.384,-0.834,-1.196,-1.679,-24.75,96.0,-50.25,26.5,2215,1.785,201.35716404627692
649532,-2.787,4.769,-4.707,-0.247,-1.42,-1.87,-24.75,96.0,-50.25,26.7,2379,1.917,200.93325422723228
649586,-5.471,3.977,-3.519,-0.909,-0.836,-0.94,-24.75,96.0,-50.25,26.8,2209,1.78,200.50934440818742
649640,-5.947,5.296,-3.953,0.204,-1.101,-1.588,18.0,102.15,-43.65,26.7,2303,1.856,200.08543458914255
649694,-6.519,4.441,-4.08,-0.356,-0.795,-0.892,18.0,102.15,-43.65,26.7,2408,1.941,199.6615247700979
649748,-6.323,5.267,-4.221,-0.453,-0.935,-1.088,33.3,99.15,-41.1,26.7,3053,2.46,199.23761495105305
649802,-6.929,3.752,-1.76,-0.57,-0.688,-1.006,42.9,94.8,-34.8,26.7,3269,2.634,198.81370513200818
649856,-12.182,-0.287,0.455,-0.87,0.115,0.251,42.9,94.8,-34.8,26.7,3497,2.818,198.38979531296354
649910,-10.879,0.275,0.5,0.227,0.716,0.748,44.7,93.45,-28.8,26.6,3453,2.783,197.96588549391868
649964,-8.6,0.52,-0.524,0.788,0.787,1.299,44.7,93.45,-28.8,26.4,3255,2.623,197.5419756748738
650018,-5.61,5.444,-3.656,0.607,1.503,1.115,44.7,93.45,-28.8,26.8,2365,1.906,197.11806585582895
650072,-5.442,4.19,-3.443,-0.179,1.523,2.019,44.7,93.45,-28.8,26.7,81,0.065,196.6941560367843
650126,-6.594,3.084,-2.387,1.749,1.021,1.58,20.25,100.65,-42.9,26.7,29,0.023,196.27024621773944
650180,-0.816,3.397,-3.048,0.963,2.677,2.635,20.25,100.65,-42.9,26.7,173,0.139,195.84633639869458
650234,2.923,4.434,-8.641,2.405,2.17,1.622,-4.65,99.9,-54.15,26.8,617,0.497,195.42242657964994
650288,1.99,8.801,-10.618,-0.99,2.593,2.151,-4.65,99.9,-54.15,26.5,195,0.157,194.99851676060507
650342,-1.978,2.274,-8.509,1.183,1.232,1.436,-29.25,89.1,-55.35,26.7,284,0.229,194.5746069415602
650396,4.171,7.319,-6.335,-2.13,2.552,3.208,-47.4,75.15,-41.1,26.5,241,0.194,194.15069712251557
650450,4.116,0.998,-6.783,2.831,0.659,0.549,-47.4,75.15,-41.1,26.4,280,0.226,193.7267873034707
650504,4.365,8.145,-8.882,-1.488,3.384,4.257,-47.4,75.15,-41.1,26.8,496,0.4,193.30287748442584
650558,4.317,-2.229,-5.59,1.286,1.517,1.423,-47.4,75.15,-41.1,26.6,153,0.123,192.8789676653812
650612,9.766,7.719,-8.001,0.25,1.962,2.265,-54.75,59.1,-22.65,26.8,116,0.093,192.45505784633633
650666,4.539,0.424,-5.296,0.572,1.425,1.584,-54.75,59.1,-22.65,26.6,118,0.095,192.03114802729147
650720,9.352,5.521,-7.199,0.07,1.792,1.748,-64.65,47.25,-12.9,26.5,137,0.11,191.60723820824683
650774,8.363,0.062,-5.722,1.308,1.039,0.427,-64.65,47.25,-12.9,26.8,151,0.122,191.18332838920196
650828,8.418,0.745,-5.847,0.331,1.454,1.525,-67.05,39.3,-2.55,26.8,181,0.146,190.7594185701571
650882,9.462,2.174,-6.5,0.357,1.315,1.02,-67.05,39.3,-2.55,26.5,149,0.12,190.33550875111246
650936,10.357,1.832,-8.215,0.196,0.542,0.021,-68.7,31.05,8.1,26.5,205,0.165,189.9115989320676
650990,9.474,-0.769,-6.069,-0.683,0.237,0.381,-68.7,31.05,8.1,26.7,205,0.165,189.48768911302272
651044,9.045,2.234,-6.541,-0.137,-0.075,-0.167,-68.7,31.05,8.1,26.8,158,0.127,189.06377929397786
651098,11.693,4.082,-7.199,-0.329,-0.777,-0.937,-67.35,29.25,13.05,26.7,175,0.141,188.63986947493322
651152,9.776,1.07,-6.704,-0.355,-1.44,-1.362,-67.35,29.25,13.05,26.6,204,0.164,188.21595965588835
651206,12.021,3.795,-8.382,-0.817,-1.914,-1.536,-67.5,38.4,3.45,26.8,153,0.123,187.7920498368435
651260,8.253,2.124,-6.819,-1.052,-2.445,-1.985,-67.5,38.4,3.45,26.7,162,0.131,187.36814001779885
651314,8.238,2.83,-7.082,0.252,-2.893,-2.832,-62.55,52.5,-13.05,26.8,219,0.176,186.94423019875398
651368,10.161,4.439,-8.279,-1.803,-1.998,-1.786,-62.55,52.5,-13.05,26.5,1029,0.829,186.52032037970912
651422,3.565,1.226,-5.057,-0.789,-2.032,-2.078,-51.9,62.4,-24.3,26.3,815,0.657,186.09641056066448
651476,4.903,6.304,-7.429,-0.723,-1.848,-1.731,-51.9,62.4,-24.3,26.7,1659,1.337,185.67250074161961
651530,0.304,3.199,-6.278,-0.131,-2.001,-2.065,-51.9,62.4,-24.3,26.5,207,0.167,185.24859092257475
651584,2.921,7.228,-7.35,-1.775,-1.289,-1.504,-31.95,89.25,-49.95,26.6,1435,1.156,184.8246811035301
651638,-2.174,3.859,-5.432,0.211,-1.882,-2.138,-31.95,89.25,-49.95,26.7,1981,1.596,184.40077128448524
651692,-0.989,7.422,-5.626,-0.512,-1.523,-1.782,-31.95,89.25,-49.95,26.5,2258,1.82,183.97686146544038
651746,-4.568,3.165,-4.573,-0.755,-1.204,-1.421,-31.95,89.25,-49.95,26.8,2339,1.885,183.55295164639574
651800,-4.056,7.697,-4.269,-0.646,-0.924,-1.28,8.7,101.1,-45.75,26.8,963,0.776,183.12904182735087
651854,-6.033,3.527,-3.962,-0.263,-1.081,-1.534,8.7,101.1,-45.75,26.4,1544,1.244,182.705132008306
651908,-4.712,6.788,-3.297,-0.512,-0.943,-1.208,22.5,99.9,-37.35,26.4,1461,1.177,182.28122218926137
651962,-6.843,3.998,-3.802,-0.138,-0.971,-1.367,22.5,99.9,-37.35,26.6,2519,2.03,181.8573123702165
652016,-6.359,4.48,-2.574,-0.551,-0.315,-0.554,35.4,98.1,-32.85,26.6,3169,2.554,181.43340255117164
652070,-9.143,1.666,-0.673,-0.766,-0.241,-0.236,35.4,98.1,-32.85,26.7,3407,2.746,181.009492732127
652124,-11.48,1.676,-0.172,-0.065,0.019,0.009,40.5,97.05,-24.75,26.6,3360,2.708,180.58558291308213
652178,-10.453,1.238,-0.462,0.288,0.789,1.159,40.5,97.05,-24.75,26.7,3271,2.636,180.16167309403727
652232,-4.841,5.878,-2.289,0.785,1.271,1.352,40.5,97.05,-24.75,26.6,2668,2.15,179.7377632749924
652286,-5.959,2.507,-3.417,-0.012,1.126,1.925,24.3,101.4,-32.7,26.7,12,0.01,179.31385345594776
652340,-3.936,6.831,-2.617,0.188,1.781,2.143,24.3,101.4,-32.7,26.5,28,0.023,178.8899436369029
652394,-2.047,3.701,-5.887,1.8,0.803,1.312,5.7,105.75,-37.35,26.8,26,0.021,178.46603381785803
652448,-2.868,7.326,-5.04,-0.451,2.505,3.059,5.7,105.75,-37.35,26.6,183,0.147,178.0421239988134
652502,-0.962,3.697,-6.318,2.16,0.653,0.381,-18.0,99.45,-41.1,26.8,219,0.176,177.61821417976853
652556,-0.304,8.48,-6.419,-1.088,2.571,3.308,-18.0,99.45,-41.1,26.9,240,0.193,177.19430436072366
652610,2.727,3.857,-8.047,3.126,0.407,-0.449,-41.55,88.35,-35.25,26.7,140,0.113,176.77039454167902
652664,1.937,6.919,-6.342,-1.957,2.952,4.09,-41.55,88.35,-35.25,26.8,125,0.101,176.34648472263416
652718,5.437,4.276,-7.867,3.691,0.471,-0.548,-52.5,70.65,-23.4,26.8,141,0.114,175.9225749035893
652772,3.06,2.902,-6.005,-1.308,2.542,4.02,-54.15,58.95,-16.2,26.5,179,0.144,175.49866508454465
652826,10.005,8.392,-7.973,2.466,1.162,0.011,-54.15,58.95,-16.2,26.7,340,0.274,175.0747552654998
652880,4.13,-0.385,-5.004,-0.575,1.847,2.657,-54.15,58.95,-16.2,26.8,155,0.125,174.65084544645492
652934,9.998,6.699,-7.034,1.468,1.616,1.26,-54.15,58.95,-16.2,26.7,213,0.172,174.22693562741028
652988,8.229,1.358,-6.582,-0.11,1.366,1.608,-64.35,41.25,0.3,26.7,191,0.154,173.80302580836542
653042,8.842,3.476,-5.746,0.355,1.135,1.021,-64.35,41.25,0.3,26.6,168,0.135,173.37911598932055
653096,9.167,1.293,-4.752,0.065,1.223,1.069,-66.3,30.9,13.05,26.8,199,0.16,172.95520617027591
653150,10.424,1.489,-5.16,0.726,0.652,0.519,-66.3,30.9,13.05,26.8,213,0.172,172.53129635123105
653204,11.219,3.029,-7.3,0.278,0.432,0.099,-63.45,24.45,19.8,26.7,219,0.176,172.10738653218618
653258,10.317,3.922,-6.311,-1.238,-0.193,-0.117,-63.45,24.45,19.8,26.3,162,0.131,171.68347671314132
653312,10.072,4.784,-7.896,0.511,-1.297,-1.585,-62.1,23.85,22.2,26.7,167,0.135,171.25956689409668
653366,11.238,3.687,-6.879,-1.429,-1.331,-1.472,-62.1,23.85,22.2,26.8,181,0.146,170.8356570750518
653420,11.04,2.363,-5.195,-0.531,-1.81,-2.111,-62.1,23.85,22.2,26.7,187,0.151,170.41174725600695
653474,8.449,3.948,-6.97,0.263,-2.48,-2.293,-62.4,48.9,-1.95,26.8,171,0.138,169.9878374369623
653528,6.572,3.876,-6.373,-1.042,-1.958,-1.475,-62.4,48.9,-1.95,26.8,701,0.565,169.56392761791744
653582,6.574,4.726,-6.752,0.015,-2.512,-2.433,-53.25,60.3,-16.05,26.6,872,0.703,169.14001779887258
653636,4.281,4.463,-6.321,-1.122,-1.888,-1.649,-53.25,60.3,-16.05,26.8,1785,1.438,168.71610797982794
653690,3.768,5.744,-6.275,0.066,-2.169,-2.452,-53.55,68.7,-29.55,26.8,1466,1.181,168.29219816078307
653744,0.943,4.487,-5.844,-0.775,-1.411,-1.405,-53.55,68.7,-29.55,26.7,183,0.147,167.8682883417382
653798,0.584,5.878,-6.199,-0.234,-1.633,-1.708,-39.0,89.25,-46.05,26.7,1526,1.23,167.44437852269357
653852,-1.238,6.014,-6.565,-0.513,-1.497,-1.687,-39.0,89.25,-46.05,26.5,1959,1.579,167.0204687036487
653906,-2.799,4.719,-4.159,-0.933,-1.211,-1.118,-39.0,89.25,-46.05,26.5,2245,1.809,166.59655888460384
653960,-2.234,7.468,-5.1,-0.89,-1.002,-1.287,3.45,102.15,-46.5,26.6,1836,1.48,166.1726490655592
654014,-3.979,4.664,-3.986,-0.127,-1.147,-1.71,3.45,102.15,-46.5,26.7,1783,1.437,165.74873924651433
654068,-5.43,4.791,-4.14,-0.167,-0.814,-1.09,3.45,102.15,-46.5,26.8,274,0.221,165.32482942746947
654122,-6.263,5.25,-4.697,-0.185,-0.894,-0.93,3.45,102.15,-46.5,26.6,1081,0.871,164.90091960842483
654176,-5.186,7.111,-4.137,0.067,-1.127,-1.436,29.25,100.35,-38.1,26.5,1335,1.076,164.47700978937996
654230,-6.213,4.307,-2.284,-0.839,-0.676,-1.352,29.25,100.35,-38.1,26.6,2504,2.018,164.0530999703351
654284,-10.108,0.002,0.134,-1.144,-0.367,-0.245,39.75,96.6,-30.6,26.3,3039,2.449,163.62919015129023
654338,-10.463,1.681,1.437,0.858,-0.109,-0.222,39.75,96.6,-30.6,26.8,3141,2.531,163.2052803322456
654392,-11.234,1.326,0.038,0.555,0.692,0.989,38.85,96.75,-29.4,26.7,3177,2.56,162.78137051320073
654446,-5.784,5.399,-2.686,0.454,1.562,1.359,38.85,96.75,-29.4,26.5,2091,1.685,162.35746069415586
654500,-7.211,1.848,-3.005,0.579,1.144,1.66,31.95,100.05,-36.9,26.8,41,0.033,161.93355087511122
654554,-2.444,6.34,-4.944,1.253,1.33,1.158,31.95,100.05,-36.9,26.8,88,0.071,161.50964105606636
654608,-4.573,2.116,-4.324,0.505,1.48,2.68,31.95,100.05,-36.9,26.6,371,0.299,161.0857312370215
654662,1.64,10.319,-7.654,2.275,1.514,0.773,-7.35,99.3,-49.95,26.7,224,0.181,160.66182141797685
654716,-3.677,0.982,-4.815,0.601,1.332,2.423,-7.35,99.3,-49.95,26.4,1189,0.958,160.237911598932
654770,4.724,10.949,-9.948,2.733,1.518,0.569,-33.3,88.35,-54.15,26.7,444,0.358,159.81400177988712
654824,-1.877,-0.034,-6.764,-0.141,1.988,2.692,-33.3,88.35,-54.15,26.8,278,0.224,159.39009196084248
654878,3.701,9.251,-7.144,0.898,2.434,1.53,-50.4,68.25,-43.2,26.7,313,0.252,158.96618214179762
654932,8.947,-0.218,-12.831,2.042,0.233,0.354,-50.4,68.25,-43.2,26.5,187,0.151,158.54227232275275
654986,-0.455,4.398,-8.478,-4.421,3.837,4.06,-48.15,60.45,-38.55,26.5,624,0.503,158.1183625037081
655040,10.884,-4.334,-9.0,2.872,0.322,-1.788,-48.15,60.45,-38.55,26.5,155,0.125,157.69445268466325
655094,5.564,5.059,-6.63,-3.164,3.19,3.991,-48.15,60.45,-38.55,26.7,169,0.136,157.27054286561838
655148,13.182,-0.491,-5.916,2.044,1.293,0.017,-48.15,60.45,-38.55,26.7,157,0.127,156.84663304657374
655202,7.573,1.568,-5.696,-1.535,2.312,3.166,-63.3,47.1,-5.4,26.5,187,0.151,156.42272322752888
655256,10.891,2.89,-4.032,-0.124,1.909,1.798,-63.3,47.1,-5.4,26.7,165,0.133,155.998813408484
655310,10.18,1.039,-5.875,0.391,0.97,1.067,-63.3,47.1,-5.4,26.6,201,0.162,155.57490358943915
655364,11.138,3.395,-5.499,-0.458,0.941,1.088,-64.2,21.0,23.55,26.6,184,0.148,155.1509937703945
655418,10.748,2.382,-5.126,0.072,0.025,0.048,-64.2,21.0,23.55,26.5,195,0.157,154.72708395134964
655472,10.001,4.118,-6.926,0.099,-0.62,-0.873,-62.55,18.9,25.2,26.8,179,0.144,154.30317413230478
655526,12.043,3.548,-5.966,-0.884,-0.954,-1.165,-62.55,18.9,25.2,26.8,179,0.144,153.87926431326014
655580,10.149,4.48,-6.206,-0.701,-1.367,-1.638,-64.35,23.1,19.35,26.8,155,0.125,153.45535449421527
655634,9.534,3.989,-6.062,-0.667,-1.706,-2.194,-64.35,23.1,19.35,26.6,152,0.122,153.0314446751704
655688,8.389,4.544,-5.394,-0.979,-2.175,-2.337,-65.85,38.25,7.2,26.5,147,0.118,152.60753485612577
655742,9.146,4.618,-5.844,-0.028,-2.18,-2.323,-65.85,38.25,7.2,26.6,155,0.125,152.1836250370809
655796,6.158,4.391,-6.96,-0.492,-2.377,-2.463,-65.85,38.25,7.2,26.8,1068,0.861,151.75971521803604
655850,5.634,5.626,-5.152,-0.999,-1.823,-1.704,-51.15,62.7,-16.2,26.6,1849,1.49,151.3358053989914
655904,1.923,5.047,-6.275,0.696,-2.242,-2.188,-51.15,62.7,-16.2,26.8,1503,1.211,150.91189557994653
655958,3.378,7.319,-6.084,-1.435,-1.323,-1.108,-51.15,78.3,-41.1,26.5,179,0.144,150.48798576090167
656012,-1.314,3.864,-5.394,1.312,-2.434,-2.487,-51.15,78.3,-41.1,26.8,1127,0.908,150.06407594185703
656066,0.249,7.63,-6.421,-1.569,-1.078,-0.673,-25.95,94.65,-52.65,26.8,1732,1.396,149.64016612281216
656120,-2.689,5.033,-5.454,0.143,-1.883,-2.279,-25.95,94.65,-52.65,26.5,1937,1.561,149.2162563037673
656174,-3.223,5.576,-4.065,-1.782,-0.808,-0.726,-4.65,102.15,-52.8,26.5,2149,1.732,148.79234648472266
656228,-4.98,5.212,-4.161,0.711,-1.609,-1.959,-4.65,102.15,-52.8,26.3,643,0.518,148.3684366656778
656282,-3.577,6.335,-4.561,-0.752,-1.197,-1.23,-4.65,102.15,-52.8,26.5,519,0.418,147.94452684663293
656336,-7.477,3.242,-2.109,-0.308,-1.01,-0.994,-4.65,102.15,-52.8,26.8,1442,1.162,147.52061702758806
656390,-3.608,7.216,-3.266,-1.692,-0.262,-0.587,26.25,102.15,-39.3,26.3,1011,0.815,147.09670720854342
656444,-10.812,0.989,0.625,-0.908,-0.175,-0.099,26.25,102.15,-39.3,26.8,2135,1.721,146.67279738949856
656498,-7.479,2.94,-0.081,1.124,-0.139,-0.623,26.25,102.15,-39.3,26.8,2317,1.867,146.2488875704537
656552,-13.372,0.007,0.17,-1.146,1.103,1.654,35.7,98.55,-29.85,26.5,2323,1.872,145.82497775140905
656606,-6.354,6.048,-1.12,1.33,1.023,0.576,35.7,98.55,-29.85,26.5,761,0.613,145.40106793236419
656660,-8.815,0.57,-1.164,-0.81,1.988,2.684,24.9,102.0,-33.9,26.7,0,0.0,144.97715811331932
656714,-1.944,7.219,-4.302,1.493,1.249,1.553,24.9,102.0,-33.9,26.7,9,0.007,144.55324829427468
