timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temperature_c,flex_raw,flex_voltage,glitch_flag
542504,8.873,8.509,-7.738,-1.39,2.025,3.609,-77.55,38.85,-12.15,27.2,181,0.146,0
542558,6.457,1.707,-4.219,1.644,0.73,0.926,-80.25,30.3,-10.05,26.9,148,0.119,0
542612,10.64,3.134,-6.737,0.696,1.232,1.922,-80.25,30.3,-10.05,27.0,155,0.125,0
542666,7.132,1.99,-5.205,0.654,1.203,1.905,-82.35,16.95,-4.35,26.8,144,0.116,0
542720,10.142,0.754,-5.878,1.421,0.984,1.178,-82.35,16.95,-4.35,26.8,165,0.133,0
542774,10.477,0.263,-6.376,1.021,0.582,1.283,-81.3,1.35,7.05,27.2,183,0.147,0
542828,10.534,2.456,-7.396,0.785,0.461,0.669,-74.7,-9.45,14.4,26.9,165,0.133,0
542882,9.878,0.982,-6.132,-0.3,0.824,1.053,-74.7,-9.45,14.4,27.1,165,0.133,0
542936,10.259,1.729,-7.822,0.684,-0.067,-0.404,-74.7,-9.45,14.4,27.2,175,0.141,0
542990,9.831,2.816,-8.353,-0.851,-0.182,-0.241,-74.7,-9.45,14.4,27.0,152,0.122,0
543044,12.189,3.622,-9.254,-0.957,-1.15,-2.093,-73.5,-8.25,15.15,27.2,158,0.127,0
543098,10.609,0.769,-7.882,-1.802,-1.27,-2.05,-73.5,-8.25,15.15,26.9,128,0.103,0
543152,11.289,1.822,-7.578,-1.095,-1.975,-2.623,-73.5,-8.25,15.15,26.9,160,0.129,0
543206,8.564,2.749,-6.941,-1.284,-1.826,-2.235,-73.5,-8.25,15.15,26.9,151,0.122,0
543260,7.846,4.757,-6.713,-1.783,-1.492,-2.343,-79.65,33.15,-14.55,27.0,541,0.436,0
543314,5.16,2.717,-5.521,-1.212,-1.911,-2.771,-79.65,33.15,-14.55,27.0,903,0.728,0
543368,3.177,5.557,-5.442,-1.305,-1.233,-2.14,-77.25,50.4,-28.95,27.0,2091,1.685,0
543422,1.647,5.478,-5.059,-1.67,-0.878,-1.959,-63.9,79.05,-46.2,27.1,331,0.267,0
543476,-0.742,5.334,-3.225,-1.083,-0.651,-1.866,-63.9,79.05,-46.2,27.0,1103,0.889,0
543530,0.716,6.934,-4.446,-0.645,-1.1,-2.124,-37.95,98.55,-45.6,27.2,1472,1.186,0
543584,-2.523,5.89,-2.734,-1.116,-0.455,-1.381,-37.95,98.55,-45.6,27.2,2025,1.632,0
543638,-2.267,7.992,-2.289,-1.11,-0.664,-1.442,-16.5,104.55,-41.85,27.0,2359,1.901,0
543692,-4.31,6.261,-1.568,-0.356,-0.706,-1.875,-16.5,104.55,-41.85,26.9,2717,2.19,0
543746,-4.506,7.86,-3.443,-0.422,-0.63,-1.901,1.8,107.1,-37.65,27.1,2952,2.379,0
543800,-4.992,5.334,-1.712,-1.402,0.222,-1.255,1.8,107.1,-37.65,27.2,3064,2.469,0
543854,-6.536,4.647,-1.623,-0.505,-0.452,-1.2,1.8,107.1,-37.65,27.0,2935,2.365,0
543908,-8.696,4.52,-0.464,0.27,0.198,-0.64,1.8,107.1,-37.65,27.1,2491,2.007,0
543962,-9.574,3.498,-1.176,-0.416,-0.031,-0.313,27.3,103.8,-26.85,27.1,3031,2.443,0
544016,-12.323,2.461,0.098,0.126,0.376,0.838,27.45,103.2,-25.95,27.2,2991,2.41,0
544070,-6.244,5.693,-1.192,1.026,0.299,0.701,27.45,103.2,-25.95,27.0,2056,1.657,0
544124,-8.365,3.484,-0.845,0.323,0.876,2.392,16.65,106.2,-29.85,27.0,1597,1.287,0
544178,-2.883,4.743,-2.164,1.331,0.748,1.905,16.65,106.2,-29.85,27.0,2068,1.667,0
544232,-4.015,6.879,-3.462,0.124,1.328,2.921,-3.6,108.15,-39.75,27.1,104,0.084,0
544286,1.408,7.604,-5.219,0.866,1.478,2.475,-3.6,108.15,-39.75,27.2,252,0.203,0
544340,-2.088,3.46,-3.601,0.847,0.63,2.62,-33.45,100.5,-39.75,27.0,128,0.103,0
544394,3.677,11.186,-5.614,0.384,1.842,2.699,-33.45,100.5,-39.75,27.0,119,0.096,0
544448,3.448,4.108,-5.806,1.321,0.111,1.563,-58.65,83.7,-39.6,27.0,160,0.129,0
544502,3.555,10.391,-6.804,0.565,1.85,2.273,-58.65,83.7,-39.6,27.0,1535,1.237,0
544556,1.822,-1.202,-3.443,0.856,0.914,3.155,-58.65,83.7,-39.6,27.2,152,0.122,0
544610,10.968,12.093,-9.038,0.367,1.721,2.354,-76.2,46.95,-18.75,26.9,159,0.128,0
544664,4.367,0.294,-4.47,0.692,0.947,1.869,-76.2,46.95,-18.75,26.8,160,0.129,0
544718,9.962,3.74,-6.847,-0.044,1.381,2.498,-76.2,46.95,-18.75,27.2,145,0.117,0
544772,7.228,1.451,-5.839,1.179,1.022,1.374,-76.2,46.95,-18.75,27.1,183,0.147,0
544826,9.108,0.905,-5.432,0.786,1.153,1.866,-80.25,11.4,4.5,26.8,159,0.128,0
544880,9.91,1.908,-7.424,1.018,0.663,0.971,-80.25,11.4,4.5,27.2,159,0.128,0
544934,9.974,1.932,-6.483,-0.663,0.785,1.434,-75.75,-4.8,12.15,26.9,147,0.118,0
544988,9.244,-0.115,-4.69,0.483,0.468,0.496,-75.75,-4.8,12.15,27.2,151,0.122,0
545042,9.457,1.128,-6.907,0.761,-0.028,0.225,-70.95,-14.85,18.45,27.2,157,0.127,0
545096,11.456,4.015,-8.744,-0.506,-0.137,-0.646,-70.95,-14.85,18.45,26.8,151,0.122,0
545150,11.43,2.552,-6.689,-0.95,-0.68,-1.289,-71.1,-14.55,19.35,27.0,141,0.114,0
545204,10.987,3.249,-7.125,-0.925,-1.121,-2.066,-71.1,-14.55,19.35,27.2,154,0.124,0
545258,11.399,3.4,-7.807,-1.384,-1.337,-2.252,-71.1,-14.55,19.35,27.2,160,0.129,0
545312,10.228,4.281,-6.483,-1.134,-1.642,-2.908,-81.9,18.45,-1.05,27.0,154,0.124,0
545366,7.199,2.859,-5.978,-0.851,-1.968,-2.926,-81.9,18.45,-1.05,27.0,159,0.128,0
545420,8.064,5.839,-5.713,-1.303,-1.565,-2.529,-81.9,18.45,-1.05,27.0,825,0.665,0
545474,3.984,3.23,-5.009,-0.295,-1.976,-2.921,-81.9,18.45,-1.05,27.2,1331,1.073,0
545528,5.076,6.665,-5.071,-1.828,-0.7,-1.555,-71.85,65.7,-35.7,27.0,1712,1.38,0
545582,2.828,5.437,-3.96,-0.763,-1.148,-2.366,-71.85,65.7,-35.7,26.8,160,0.129,0
545636,-0.417,5.938,-3.158,-0.884,-0.689,-1.553,-49.5,90.45,-46.35,27.0,918,0.74,0
545690,0.773,8.023,-5.89,-0.116,-1.268,-2.723,-49.5,90.45,-46.35,26.9,1712,1.38,0
545744,-4.405,3.06,-1.956,-1.01,-0.47,-0.998,-24.15,102.0,-48.6,27.1,2251,1.814,0
545798,-2.54,8.504,-3.084,0.436,-1.486,-2.223,-3.45,106.05,-43.95,27.2,2609,2.102,0
545852,-4.597,5.564,-2.399,-1.109,-0.536,-1.181,-3.45,106.05,-43.95,27.2,2742,2.21,0
545906,-5.739,6.155,-3.065,0.591,-1.069,-1.923,9.75,106.05,-39.6,27.1,2966,2.39,0
545960,-4.93,5.538,-3.084,-1.173,-0.264,-0.886,9.75,106.05,-39.6,27.0,3031,2.443,0
546014,-7.52,5.717,-1.183,-0.322,-0.538,-1.037,21.3,105.75,-35.25,26.8,3013,2.428,0
546068,-6.981,4.161,-0.886,0.063,-0.431,-0.899,21.3,105.75,-35.25,26.9,2803,2.259,0
546122,-10.654,4.101,-0.615,-0.148,0.237,-0.08,21.3,105.75,-35.25,26.9,2607,2.101,0
546176,-11.437,0.812,-0.077,0.516,0.202,0.508,21.3,105.75,-35.25,27.2,2531,2.04,0
546230,-8.215,5.284,-0.881,0.182,1.048,1.725,26.4,103.5,-35.4,26.9,1835,1.479,0
546284,-6.618,4.743,-3.263,1.274,0.604,1.398,26.4,103.5,-35.4,26.9,1736,1.399,0
546338,-4.073,5.734,-3.498,0.263,1.393,2.382,12.0,104.85,-43.95,27.0,1261,1.016,0
546392,-1.628,5.351,-4.405,1.34,0.511,1.704,12.0,104.85,-43.95,27.3,50,0.04,0
546446,0.206,7.489,-7.065,0.865,1.099,1.843,-11.7,103.35,-50.25,27.1,167,0.135,0
546500,-1.769,4.571,-4.12,0.075,1.734,2.836,-35.7,95.1,-53.7,26.9,151,0.122,0
546554,3.311,10.798,-8.48,1.33,1.098,1.164,-35.7,95.1,-53.7,26.8,160,0.129,0
546608,-3.086,0.96,-4.041,0.412,1.383,3.122,-59.55,79.95,-43.05,27.1,136,0.11,0
546662,5.95,11.03,-7.13,0.785,1.418,1.439,-59.55,79.95,-43.05,27.0,1380,1.112,0
546716,0.881,-0.402,-4.673,2.278,0.354,1.2,-76.5,57.75,-31.95,27.0,763,0.615,0
546770,9.165,10.556,-7.312,-1.313,2.341,3.765,-76.5,57.75,-31.95,27.2,182,0.147,0
546824,5.61,1.966,-5.88,2.014,0.686,0.611,-76.5,57.75,-31.95,27.2,133,0.107,0
546878,8.174,4.604,-6.215,-0.33,1.961,2.911,-76.5,57.75,-31.95,27.2,137,0.11,0
546932,8.332,3.675,-6.378,1.716,0.414,0.633,-81.15,28.95,-7.65,27.0,152,0.122,0
546986,7.647,3.043,-6.981,0.408,1.041,1.563,-81.15,28.95,-7.65,26.9,181,0.146,0
547040,9.158,0.725,-4.417,0.343,0.695,1.379,-82.5,17.85,-0.9,26.8,157,0.127,0
547094,9.433,1.109,-5.681,1.149,0.644,1.098,-80.85,1.8,8.7,27.2,160,0.129,0
547148,10.173,0.795,-6.27,0.528,0.702,0.984,-80.85,1.8,8.7,26.9,147,0.118,0
547202,9.562,2.444,-6.045,0.031,0.743,0.762,-74.4,-8.1,16.05,26.9,165,0.133,0
547256,10.01,1.482,-7.106,0.711,0.269,0.3,-74.4,-8.1,16.05,27.1,139,0.112,0
547310,11.392,3.761,-7.444,-0.392,0.017,-0.259,-71.85,-11.55,21.15,27.2,167,0.135,0
547364,10.891,2.468,-7.901,-0.333,-0.772,-1.618,-71.85,-11.55,21.15,27.1,133,0.107,0
547418,10.29,2.179,-7.532,-1.054,-0.952,-1.636,-74.25,-7.05,16.2,27.1,139,0.112,0
547472,10.087,3.031,-6.883,-1.483,-1.248,-1.73,-74.25,-7.05,16.2,26.6,167,0.135,0
547526,10.23,3.91,-6.828,-1.435,-1.514,-2.292,-74.25,-7.05,16.2,27.1,153,0.123,0
547580,8.868,4.18,-7.216,-1.74,-1.371,-2.729,-74.25,-7.05,16.2,27.1,155,0.125,0
547634,6.754,3.247,-4.942,-1.786,-1.027,-2.354,-80.1,32.4,-7.2,27.1,576,0.464,0
547688,6.297,3.778,-3.486,-1.377,-1.189,-2.226,-80.25,50.4,-16.2,27.0,809,0.652,0
547742,4.233,6.972,-4.417,-0.527,-1.268,-2.43,-80.25,50.4,-16.2,27.2,2121,1.709,0
547796,2.801,5.14,-4.185,-1.024,-0.912,-2.021,-72.15,77.25,-32.85,26.8,225,0.181,0
547850,0.508,7.594,-3.642,-0.592,-1.082,-1.917,-72.15,77.25,-32.85,27.0,149,0.12,0
547904,-0.204,7.305,-3.436,-0.14,-1.126,-2.197,-47.1,96.0,-40.65,27.0,141,0.114,0
547958,-2.093,6.503,-4.408,-0.419,-0.817,-1.652,-47.1,96.0,-40.65,26.8,1349,1.087,0
548012,-2.354,6.843,-3.876,-0.884,-0.523,-1.83,-25.05,103.35,-42.9,27.0,2284,1.841,0
548066,-4.604,4.827,-1.599,-0.522,-0.129,-0.935,-25.05,103.35,-42.9,27.2,2483,2.001,0
548120,0.074,9.282,-3.273,0.166,-0.846,-1.594,-9.6,107.1,-34.65,27.2,2683,2.162,0
548174,-6.905,5.964,-2.004,-0.551,0.144,-0.942,-9.6,107.1,-34.65,26.9,2723,2.194,0
548228,-2.784,8.147,-4.254,-0.478,-0.673,-2.041,-9.6,107.1,-34.65,27.0,2931,2.362,0
548282,-9.213,2.14,-0.055,-1.12,-0.039,-0.456,18.9,106.2,-28.05,27.2,2984,2.405,0
548336,-10.046,4.223,-1.051,0.991,-0.193,-1.078,18.9,106.2,-28.05,27.2,3104,2.501,0
548390,-9.943,2.387,-0.12,-0.694,0.691,0.841,18.9,106.2,-28.05,26.8,3004,2.421,0
548444,-8.344,4.14,-0.278,0.903,0.249,0.469,18.9,106.2,-28.05,27.1,2764,2.227,0
548498,-6.0,4.29,-2.729,0.512,0.646,1.458,18.15,105.15,-35.1,27.2,2188,1.763,0
548552,-5.799,5.346,-3.163,0.749,0.956,2.241,18.15,105.15,-35.1,27.0,1824,1.47,0
548606,0.06,6.359,-4.264,0.802,0.983,2.009,-0.3,106.65,-41.25,26.8,981,0.791,0
548660,-3.297,7.178,-3.795,0.211,1.665,2.669,-0.3,106.65,-41.25,27.2,219,0.176,0
548714,0.67,5.868,-5.538,1.711,0.896,1.54,-25.5,103.8,-43.2,27.0,168,0.135,0
548768,0.206,7.168,-5.191,-0.162,1.753,3.324,-25.5,103.8,-43.2,26.9,173,0.139,0
548822,4.034,7.168,-7.755,2.304,0.274,0.746,-50.85,89.4,-41.4,27.2,167,0.135,0
548876,0.718,5.449,-5.701,-0.355,1.721,3.266,-50.85,89.4,-41.4,27.1,235,0.189,0
548930,7.92,7.855,-9.706,2.379,-0.345,-0.361,-50.85,89.4,-41.4,26.8,1049,0.845,0
548984,0.278,1.743,-4.745,-0.86,1.588,3.38,-77.55,46.2,-16.2,27.2,151,0.122,0
549038,10.384,10.254,-6.879,1.994,0.63,0.528,-77.55,46.2,-16.2,27.0,144,0.116,0
549092,5.176,0.486,-4.808,0.813,0.897,1.783,-77.55,46.2,-16.2,26.9,169,0.136,0
549146,8.89,4.152,-6.266,0.302,1.158,2.278,-77.55,46.2,-16.2,27.0,164,0.132,0
549200,8.325,3.539,-4.803,0.329,1.247,1.671,-81.9,21.9,-2.1,27.1,155,0.125,0
549254,7.743,-0.103,-3.776,1.256,0.711,1.21,-81.9,21.9,-2.1,26.9,159,0.128,0
549308,10.341,2.866,-6.16,0.32,1.235,1.88,-80.4,4.5,9.45,27.0,151,0.122,0
549362,11.308,1.006,-5.502,1.097,0.479,0.801,-80.4,4.5,9.45,27.0,160,0.129,0
549416,9.55,2.658,-7.973,0.84,0.101,-0.004,-74.4,-8.85,17.1,26.7,147,0.118,0
549470,11.583,3.431,-8.607,-0.733,0.266,0.152,-73.2,-8.25,21.0,26.9,157,0.127,0
549524,9.898,2.423,-7.104,-0.293,-0.649,-0.904,-73.2,-8.25,21.0,27.2,171,0.138,0
549578,11.111,4.647,-8.349,-1.253,-0.75,-1.288,-73.2,-8.25,21.0,27.1,175,0.141,0
549632,10.465,2.701,-6.472,-1.444,-1.087,-1.814,-73.2,-8.25,21.0,27.2,147,0.118,0
549686,9.768,2.667,-6.426,-0.832,-1.752,-2.436,-81.6,13.05,2.85,27.0,163,0.131,0
549740,8.832,3.421,-5.679,-1.805,-1.297,-1.707,-81.6,13.05,2.85,27.2,155,0.125,0
549794,9.773,5.981,-6.246,-0.446,-1.959,-3.416,-76.5,33.75,-6.75,26.9,265,0.214,0
549848,5.009,3.45,-5.811,-1.018,-1.527,-2.468,-76.5,33.75,-6.75,26.8,128,0.103,0
549902,5.926,7.386,-5.258,-1.659,-1.255,-2.248,-78.3,52.35,-23.1,26.8,2096,1.689,0
549956,2.84,4.367,-4.123,-0.532,-1.454,-2.629,-78.3,52.35,-23.1,26.8,351,0.283,0
550010,1.47,7.096,-5.198,-0.847,-1.219,-2.388,-64.2,83.7,-42.45,26.9,1140,0.919,0
550064,-1.731,4.527,-3.44,-0.513,-0.994,-2.067,-37.05,99.15,-45.15,27.0,892,0.719,0
550118,-0.273,6.977,-3.924,-0.654,-0.926,-1.859,-37.05,99.15,-45.15,27.1,1378,1.11,0
550172,-4.013,5.689,-2.588,-0.296,-0.812,-1.768,-12.75,105.75,-45.15,27.0,2539,2.046,0
550226,-3.44,6.754,-3.862,-0.232,-0.797,-1.908,-12.75,105.75,-45.15,26.9,2714,2.187,0
550280,-6.651,5.131,-2.358,-0.77,-0.197,-1.098,-12.75,105.75,-45.15,27.0,2925,2.357,0
550334,-5.459,5.866,-3.033,0.104,-0.782,-1.534,-12.75,105.75,-45.15,26.9,3065,2.47,0
550388,-8.645,4.223,-0.345,-0.89,0.645,-0.621,21.6,105.15,-40.2,26.7,2997,2.415,0
550442,-10.465,2.085,-1.927,0.109,-0.3,-0.374,21.6,105.15,-40.2,27.0,3064,2.469,0
550496,-10.764,4.264,-0.936,-0.01,0.564,1.127,23.55,102.15,-38.1,26.9,4095,3.3,0
550550,-8.88,2.217,-1.875,0.946,0.166,0.968,23.55,102.15,-38.1,26.8,2671,2.152,0
550604,-5.842,4.707,-1.858,0.245,1.318,2.673,15.45,103.8,-42.15,27.0,2033,1.638,0
550658,-1.791,4.472,-2.708,0.7,0.781,2.243,-5.4,104.1,-47.25,27.1,565,0.455,0
550712,0.057,7.872,-7.616,1.76,0.755,0.723,-5.4,104.1,-47.25,27.0,147,0.118,0
550766,-3.443,4.712,-3.62,-0.917,1.682,3.291,-31.8,101.1,-45.45,26.8,117,0.094,0
550820,3.045,9.366,-5.859,2.496,0.181,0.861,-31.8,101.1,-45.45,27.0,162,0.131,0
550874,-2.66,2.739,-2.337,0.682,1.277,3.68,-57.3,85.35,-45.3,27.1,125,0.101,0
550928,11.126,14.313,-10.673,3.676,0.636,-0.642,-57.3,85.35,-45.3,27.0,160,0.129,0
550982,-4.721,-0.802,-4.494,-0.221,1.489,3.033,-57.3,85.35,-45.3,27.0,1631,1.314,0
551036,10.321,13.601,-7.52,2.111,1.265,0.341,-57.3,85.35,-45.3,27.0,172,0.139,0
551090,2.646,-1.774,-6.498,0.65,0.631,1.555,-73.2,46.95,-20.25,26.9,154,0.124,0
551144,10.769,5.89,-7.575,0.525,1.558,1.577,-73.2,46.95,-20.25,27.0,148,0.119,0
551198,6.831,0.922,-6.005,0.698,0.641,1.136,-79.35,33.6,-9.75,26.8,153,0.123,0
551252,6.986,4.238,-4.961,0.555,1.246,1.717,-83.1,14.25,2.85,26.6,168,0.135,0
551306,10.862,4.276,-8.842,0.507,1.182,1.017,-83.1,14.25,2.85,26.9,179,0.144,0
551360,8.564,1.867,-5.844,-0.14,0.829,0.97,-79.5,0.45,12.6,26.9,155,0.125,0
551414,8.823,2.444,-6.761,0.732,0.361,0.336,-79.5,0.45,12.6,27.1,135,0.109,0
551468,10.056,2.713,-6.213,-0.811,0.509,0.692,-79.5,0.45,12.6,27.2,137,0.11,0
551522,9.534,1.405,-6.998,0.664,-0.268,-0.405,-79.5,0.45,12.6,27.0,144,0.116,0
551576,12.55,5.497,-8.559,-1.058,-0.773,-0.899,-73.65,-5.4,20.4,26.9,166,0.134,0
551630,11.842,4.199,-7.575,-1.014,-1.226,-2.265,-73.65,-5.4,20.4,27.0,165,0.133,0
551684,9.254,1.82,-6.608,-1.796,-1.275,-2.043,-73.65,-5.4,20.4,27.0,176,0.142,0
551738,8.871,3.136,-4.585,-1.011,-1.424,-2.199,-73.65,-5.4,20.4,26.8,175,0.141,0
551792,9.929,7.63,-6.67,0.039,-1.888,-3.722,-80.4,28.2,-1.8,26.9,158,0.127,0
551846,5.368,0.924,-3.706,-0.971,-1.333,-1.864,-78.0,41.55,-11.1,27.2,469,0.378,0
551900,8.487,10.3,-6.254,-0.219,-1.503,-2.774,-78.0,41.55,-11.1,26.9,1681,1.355,0
551954,2.456,3.062,-5.971,-0.202,-1.783,-3.462,-73.5,70.05,-33.45,26.9,1227,0.989,0
552008,1.42,6.783,-3.802,-1.48,-0.742,-1.69,-73.5,70.05,-33.45,27.1,1013,0.816,0
552062,0.481,7.082,-4.48,-0.276,-1.327,-2.596,-48.0,93.15,-42.3,27.0,1263,1.018,0
552116,-2.626,5.966,-3.105,-0.542,-0.867,-1.973,-48.0,93.15,-42.3,26.9,1250,1.007,0
552170,-1.006,8.432,-4.762,-0.599,-0.83,-2.264,-48.0,93.15,-42.3,27.2,2117,1.706,0
552224,-5.751,3.407,-1.446,-0.818,-0.124,-1.238,-48.0,93.15,-42.3,26.6,2383,1.92,0
552278,-1.298,10.29,-5.751,0.913,-1.377,-3.035,-1.8,107.85,-37.2,26.7,2796,2.253,0
552332,-9.438,2.284,-1.223,-1.838,0.513,-0.646,-1.8,107.85,-37.2,27.2,2995,2.414,0
552386,-4.365,6.838,-2.825,1.112,-0.963,-2.173,12.75,106.05,-31.5,27.2,3144,2.534,0
552440,-11.155,2.835,-2.631,-1.021,0.839,-0.06,12.75,106.05,-31.5,26.8,3229,2.602,0
552494,-8.384,4.353,-1.48,0.344,-0.227,-0.456,26.55,103.35,-29.7,27.1,3353,2.702,0
552548,-10.805,1.314,-0.153,-0.35,1.051,1.235,26.7,102.0,-29.85,27.2,4095,3.3,0
552602,-9.064,3.455,-1.604,1.122,0.096,1.101,26.7,102.0,-29.85,27.2,2847,2.294,0
552656,-5.892,5.373,-3.634,0.431,0.954,2.081,15.75,105.3,-38.1,27.2,2365,1.906,0
552710,-3.321,4.963,-4.664,0.928,0.191,1.355,15.75,105.3,-38.1,26.8,543,0.438,0
552764,-2.899,5.574,-3.412,-0.248,1.397,2.933,-3.6,107.4,-43.05,26.7,263,0.212,0
552818,1.013,8.557,-5.99,1.87,0.334,0.874,-3.6,107.4,-43.05,27.0,157,0.127,0
552872,-0.333,5.282,-2.909,-1.171,1.898,3.72,-3.6,107.4,-43.05,27.0,146,0.118,0
552926,2.454,6.804,-5.509,3.042,-0.291,0.78,-3.6,107.4,-43.05,27.2,151,0.122,0
552980,2.339,6.97,-5.543,-1.134,2.068,3.814,-51.3,90.45,-45.6,26.9,176,0.142,0
553034,2.088,5.875,-6.929,2.438,0.334,0.989,-51.3,90.45,-45.6,26.9,183,0.147,0
553088,4.061,2.849,-5.361,-0.739,1.626,3.89,-73.95,67.05,-34.05,27.0,972,0.783,0
553142,5.329,5.186,-7.877,2.752,0.579,0.132,-75.45,46.2,-20.25,27.1,159,0.128,0
553196,5.188,4.796,-7.005,-1.086,1.716,3.32,-75.45,46.2,-20.25,26.9,176,0.142,0
553250,7.149,7.017,-5.325,0.678,1.046,1.715,-77.85,36.6,-9.45,27.0,163,0.131,0
553304,8.641,3.333,-7.429,0.521,0.946,1.321,-77.85,36.6,-9.45,27.0,179,0.144,0
553358,6.718,2.753,-4.499,0.129,1.085,1.896,-83.1,24.3,-3.15,26.8,175,0.141,0
553412,8.107,1.499,-4.693,0.672,1.069,1.775,-83.1,24.3,-3.15,27.0,177,0.143,0
553466,10.594,2.526,-5.442,0.909,0.884,1.215,-81.15,5.7,5.85,26.9,168,0.135,0
553520,9.495,1.604,-5.729,0.608,0.877,1.344,-81.15,5.7,5.85,27.0,157,0.127,0
553574,10.513,3.232,-7.053,0.505,0.499,0.679,-81.15,5.7,5.85,27.0,176,0.142,0
553628,11.511,4.659,-9.079,0.058,-0.21,-0.389,-81.15,5.7,5.85,26.9,181,0.146,0
553682,10.039,4.614,-7.743,-0.859,-0.199,-0.605,-74.25,-8.7,19.8,26.8,169,0.136,0
553736,10.958,3.455,-7.815,-0.845,-1.064,-2.037,-79.05,0.45,12.6,27.0,153,0.123,0
553790,10.867,3.524,-7.154,-1.058,-1.257,-2.287,-79.05,0.45,12.6,26.8,147,0.118,0
553844,9.009,3.0,-7.235,-0.181,-2.273,-3.542,-81.6,20.1,0.6,27.0,160,0.129,0
553898,9.424,5.27,-5.825,-2.153,-1.207,-1.84,-81.6,20.1,0.6,26.8,170,0.137,0
553952,5.88,3.706,-6.718,1.058,-2.757,-4.455,-76.5,40.65,-10.35,26.8,499,0.402,0
554006,4.853,5.164,-5.296,-2.706,-0.759,-1.213,-76.5,40.65,-10.35,27.0,1939,1.563,0
554060,3.84,5.854,-5.997,0.754,-2.324,-4.379,-72.75,64.65,-31.5,27.0,1324,1.067,0
554114,-0.5,2.672,-4.293,-1.194,-0.811,-1.801,-72.75,64.65,-31.5,26.8,1247,1.005,0
554168,1.01,8.025,-5.478,-0.642,-1.085,-2.357,-49.65,90.6,-46.2,26.6,904,0.728,0
554222,-3.136,3.237,-3.151,-0.675,-0.679,-1.517,-49.65,90.6,-46.2,27.0,1205,0.971,0
554276,-1.47,8.495,-4.762,-0.167,-0.916,-1.896,-49.65,90.6,-46.2,27.2,2403,1.936,0
554330,-3.936,5.432,-3.393,-0.706,-0.272,-1.499,-5.7,106.8,-42.45,27.0,2551,2.056,0
554384,-5.222,6.807,-5.138,-0.339,-1.022,-2.301,-5.7,106.8,-42.45,27.2,2750,2.216,0
554438,-4.946,7.046,-3.735,-2.171,0.302,-1.172,10.2,107.25,-35.55,27.0,3101,2.499,0
554492,-6.407,4.954,-1.128,-0.994,-0.261,-1.321,10.2,107.25,-35.55,27.0,3199,2.578,0
554546,-7.772,3.797,-0.366,0.343,-0.548,-1.095,21.0,107.25,-22.35,26.9,3207,2.584,0
554600,-8.952,3.182,-0.864,-0.009,0.291,0.066,21.0,107.25,-22.35,26.7,3243,2.613,0
554654,-10.18,1.982,-1.645,0.564,-0.065,0.495,25.2,103.95,-22.95,26.8,3181,2.563,0
554708,-7.774,4.096,-0.994,0.866,0.311,1.917,25.2,103.95,-22.95,27.0,2763,2.227,0
554762,-3.934,7.003,-4.207,1.991,0.311,1.166,17.1,107.1,-30.6,27.2,2205,1.777,0
554816,-6.625,5.085,-4.252,0.333,1.317,2.902,17.1,107.1,-30.6,27.0,1933,1.558,0
554870,0.266,8.995,-5.545,1.295,0.673,1.433,-4.35,105.15,-41.25,27.0,128,0.103,0
554924,-1.774,6.361,-5.483,0.446,1.239,2.23,-4.35,105.15,-41.25,26.9,149,0.12,0
554978,1.147,8.605,-6.414,1.118,1.178,1.368,-4.35,105.15,-41.25,26.9,152,0.122,0
555032,-0.587,7.52,-5.887,-0.515,1.654,2.761,-50.25,90.75,-46.05,27.1,175,0.141,0
555086,2.746,6.23,-6.831,1.789,0.65,0.951,-50.25,90.75,-46.05,26.8,115,0.093,0
555140,1.367,3.733,-5.2,0.176,1.169,2.745,-67.95,72.45,-37.35,26.8,180,0.145,0
555194,7.252,10.386,-8.004,0.467,1.155,1.439,-67.95,72.45,-37.35,27.2,1422,1.146,0
555248,1.281,0.01,-2.729,0.873,0.532,2.371,-75.6,51.3,-22.65,26.8,170,0.137,0
555302,11.626,11.914,-8.497,1.371,1.189,0.753,-75.6,51.3,-22.65,27.0,170,0.137,0
555356,2.435,-2.478,-4.884,1.451,0.471,1.244,-72.75,43.8,-16.2,26.9,176,0.142,0
555410,10.386,7.831,-6.474,-0.232,1.836,2.425,-72.75,43.8,-16.2,26.8,169,0.136,0
555464,8.145,0.812,-5.856,2.024,0.469,0.525,-78.6,31.2,-6.9,26.8,174,0.14,0
555518,6.95,-0.045,-5.025,-0.488,1.909,3.137,-80.4,11.85,4.65,27.0,176,0.142,0
555572,10.42,3.895,-5.229,1.381,1.02,1.24,-80.4,11.85,4.65,26.7,184,0.148,0
555626,9.685,1.844,-7.633,1.309,0.493,0.728,-80.4,11.85,4.65,26.6,173,0.139,0
555680,10.889,4.707,-7.846,-0.727,1.022,1.054,-80.4,11.85,4.65,26.9,179,0.144,0
555734,10.168,2.77,-9.012,0.612,-0.546,-1.243,-72.15,-6.45,19.35,26.8,165,0.133,0
555788,11.329,4.695,-9.704,-1.212,-0.604,-1.209,-72.15,-6.45,19.35,27.1,192,0.155,0
555842,10.87,2.629,-7.791,-1.134,-1.385,-2.043,-75.9,1.8,15.3,27.0,164,0.132,0
